ResponseId,variable,rating_nr,vignette_nr,actor,disease,action,response,CQ1,CQ2,CQ3,CQ1_correct,CQ2_correct,CQ3_correct,CQ_correct,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,IPAddress,accuracy,Actor,Action,Rating,Medical Condition,Stage,Condition
R_3KNJqX2BUv27tyj,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,-1,Rob,Accept,Sciz,True,True,True,True,0,1988,2,43.005706787109006,-89.898597717285,24.158.1.174,1.0,Robot,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_33shMmvTa12GEir,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,3,Rob,Accept,Sciz,True,True,True,True,1,1987,2,41.681594848633,-72.940498352051,32.208.134.41,1.0,Robot,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_322wjzFk32D58vj,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,3,Rob,Accept,Sciz,True,True,True,True,1,1961,4,39.928497314453004,-104.95590209961,71.237.58.162,1.0,Robot,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_3EG4Dn7YH5VZvdQ,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,2,Rob,Accept,Sciz,True,True,True,True,1,1987,2,42.88639831543,-78.87809753418,192.3.1.107,1.0,Robot,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_Dwtmz8VKSA3itGx,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,0,Rob,Accept,Sciz,True,True,True,True,1,1987,2,36.214294433594,-115.21309661865,68.96.169.162,1.0,Robot,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_2QtjUsWegVZZWxW,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,0,Rob,Accept,Sciz,True,True,True,True,0,1959,2,40.625198364258,-73.945701599121,96.224.230.22,1.0,Robot,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_29sQ7TfaaXSkKol,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,2,Rob,Accept,Sciz,True,True,True,True,1,1990,2,24.905593872070003,67.08219909668,39.50.192.3,1.0,Robot,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_BL2Na3xQvh8LiTv,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,0,Rob,Accept,Sciz,True,True,True,True,1,1985,3,39.592498779296996,-86.111099243164,68.54.140.19,1.0,Robot,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_1rjG2JpQE7ZV8eQ,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,1,Rob,Accept,Sciz,True,True,True,True,0,1988,2,40.623397827148,-74.028800964355,104.162.71.49,1.0,Robot,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_vkMRZzn06meiSTD,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,-2,Rob,Accept,Sciz,True,True,True,True,1,1991,3,33.741104125977,-84.109298706055,108.234.88.37,1.0,Robot,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2qpxc6bQq7Bi3sE,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,-2,Rob,Accept,Sciz,True,True,True,True,0,1984,2,47.606201171875,-122.33209991455,173.244.44.57,1.0,Robot,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2WUXPWjtG1yzebe,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,0,Rob,Accept,Sciz,True,True,True,True,1,1991,2,40.27619934082,-76.788902282715,71.173.193.120,1.0,Robot,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_zZIpw1UU7Krzm1P,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,-1,Rob,Accept,Sciz,True,True,True,True,0,1994,2,41.955993652344,-87.660697937012,174.221.130.153,1.0,Robot,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_3QQXMdUS0XcMuCi,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,2,Rob,Accept,Sciz,True,True,True,True,0,1968,3,44.943496704102,-123.94869995116998,66.191.21.59,1.0,Robot,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_2tat7yAywJgmOPL,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,-2,Rob,Accept,Sciz,True,True,True,True,1,1984,2,33.982894897461,-84.32420349121101,24.126.128.242,1.0,Robot,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2AXUwW5QCYxdY4T,A1_2_Rob_Sciz_Accept,1,2,Rob,Sciz,Accept,0,Rob,Accept,Sciz,True,True,True,True,0,1965,3,34.495407104492,-117.36859893799,47.150.183.33,1.0,Robot,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_3VOmsmT7RLyhmzn,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1995,1,35.788696289062,-78.654899597168,104.1.157.63,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_Cf97bB7c6ssnu3D,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1996,1,39.003204345703004,-77.160202026367,162.17.213.102,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_40lkO51BykTcGFX,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1988,2,42.248504638671996,-71.765602111816,160.79.139.10,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_3dN9pWW9CZ9Iwsx,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,1,Rob,Force,Anx,True,True,True,True,1,1983,1,43.074401855469,-75.211700439453,67.246.65.231,1.0,Robot,Force,1,Anxiety,Rating 1,Anxiety
R_0BMstpSQRXJr1zb,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1989,2,37.751007080078004,-97.82199859619101,174.255.132.38,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_29dc3YdIfRMGC2t,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1987,3,37.953903198242,-78.3583984375,73.152.164.42,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_10ximGnXqW2wfoS,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1982,2,40.787902832031,-74.01020050048801,148.75.30.213,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1EZfvxn85CRGRDX,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1987,2,31.293594360352,-86.25949859619101,216.108.209.63,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1iarliUGFcqtuM6,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1981,2,42.065505981445,-72.627098083496,24.104.64.110,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_sEWUtJGoKEdVkmR,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1978,2,42.563003540039,-114.46089935303002,204.134.225.10,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1K7FL3zgteZsD7i,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1976,3,31.997100830078,-80.964500427246,174.56.169.58,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_2YyOj7QYdsyEszc,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1996,1,37.598495483398,126.97830200195,49.142.105.245,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1M0SmqasuFMxghh,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1983,2,41.604400634766,-87.889503479004,12.12.130.164,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_1HXCcWd6rAk2Cyt,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1997,1,25.990997314453,-80.21099853515601,73.245.135.8,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_r1MLAWSAX2ECBkB,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,0,1961,3,33.663803100586,-84.73310089111301,99.170.164.172,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_uvKDanPRzuqCXap,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,1,Rob,Force,Anx,True,True,True,True,0,1989,2,32.735702514648,-97.108100891113,107.77.200.152,1.0,Robot,Force,1,Anxiety,Rating 1,Anxiety
R_22lVoDP7wwrucpw,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1990,1,25.890396118164002,-80.23919677734399,73.124.28.167,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1LGxmA8lV8GfOYb,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1989,2,19.710800170898,-155.87399291992,66.8.231.140,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1kO1FzrbYaktFCC,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1994,2,46.455307006836,-87.693397521973,24.177.146.206,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_xiwiEPwIa9qqbkJ,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1965,5,28.495895385742003,-81.238800048828,208.54.85.153,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1F9e8QzSVM4dxfu,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1990,2,26.625396728516,-81.624801635742,71.208.51.146,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_b3ma9QeiVaYg705,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1994,3,42.946197509766,-78.861602783203,98.5.89.152,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2PBS0YPf54t3zts,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1982,2,45.523406982421996,-122.6762008667,216.64.244.207,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_SYSOo7s5hn0vWr7,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1983,5,44.335998535156,-89.740303039551,24.183.0.55,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1LCqRPEpxVhZKOa,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1985,2,42.425704956055,-83.043701171875,209.64.115.12,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2uq8Buzh2W8UUcR,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1982,2,37.072998046875,-95.61840057373001,68.103.66.31,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_20Uvb3EtWwqT06N,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1982,2,44.974502563477,-103.30449676514,64.33.242.211,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_214z13glILammHi,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1982,2,41.890899658203004,-80.61640167236301,72.2.79.156,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_0rfYKdJlY5ijUS5,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1997,1,38.952499389648,-95.275596618652,129.237.108.12,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_1OZyBGpskHUm0Wq,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1974,2,37.814605712891,-90.552101135254,75.130.217.245,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_5hxL7Y6ReJtG4qB,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1978,3,33.920303344727,-84.61799621582,108.72.44.117,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_A0aupurr9Pr7mOl,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1967,2,34.148300170898,-84.140403747559,50.241.26.97,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_3MiIz7CrA6mapcL,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1987,2,45.34489440918,-84.915000915527,71.13.66.20,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_3rPzF6GvRgr6GyD,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1982,2,39.175201416016,-77.177001953125,205.222.248.235,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_3kGrr1wMMrkpOfI,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1964,2,41.134292602539,-81.85590362548801,24.165.182.250,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_0HcOgxfKcLpC837,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1960,3,26.238494873047,-81.76409912109399,76.101.207.238,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1i3P7bCKw9wBw5E,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1982,5,39.97200012207,-75.047897338867,173.61.40.29,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_zZLedrldXjo5NTj,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,0,1984,2,38.253204345703004,-84.552398681641,198.37.241.47,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_2V4373b7VSszpl0,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1971,3,39.552597045898,-76.298202514648,100.16.46.122,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2uJw2G7BQ3Y9VEE,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1978,2,48.146392822265994,-96.176498413086,24.225.125.42,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_31Nldcl0J92635P,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1988,2,41.034805297852,-74.043899536133,160.33.195.21,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2rAe5HhFEZneCFD,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,1,Rob,Force,Anx,True,True,True,True,0,1981,2,39.797805786133,-74.255897521973,50.79.100.33,1.0,Robot,Force,1,Anxiety,Rating 1,Anxiety
R_2wRILtwOJzw2GJn,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,3,Rob,Force,Anx,True,True,True,True,0,1990,6,40.794799804688,-72.87969970703101,24.188.131.95,1.0,Robot,Force,3,Anxiety,Rating 1,Anxiety
R_2c0f4ImPpVRR2oa,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,1,1984,2,34.171798706055,-118.29150390625,71.95.144.218,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_2OO2ClMbdP6mXCI,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,0,1987,2,32.735702514648,-97.108100891113,107.77.199.128,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_1BQxDuUMThlYtay,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1993,2,33.003494262695,-96.900001525879,64.238.153.2,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_O0CjJzPulPYxhzb,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1951,4,37.678298950195,-120.95010375976999,76.127.79.140,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_22SbBbTU9skZcoP,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,1,1954,3,40.619903564453004,-74.427398681641,96.242.114.51,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_sGYazVDcG8L2NSF,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,0,1973,6,42.015197753906,-87.990097045898,104.1.25.78,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_1ISMs2iemHT0xLw,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1956,2,35.981704711914,-84.128997802734,96.69.125.161,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_2WD8YlcCUpedYBC,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1976,2,34.055999755859,-84.379501342773,73.54.167.132,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_8IkoXlnKgWszw65,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1952,4,42.372192382812,-71.178703308105,66.30.215.127,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_6M71xpxyidviN9L,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1980,2,40.499893188477,-105.26470184326,76.25.158.110,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1Qza0GGYgcxrwdL,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1989,2,33.592803955078004,-7.6192016601562,105.154.56.10,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_3MguMmQPXzEEJ4k,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,1,1987,2,40.168899536133,-105.09449768066,71.237.51.87,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_3Or06S0yyTY1hhC,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1974,3,28.203994750977,-81.49510192871101,50.88.123.31,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_w60zTFob2EQc65P,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,0,1974,2,30.418701171875,-92.219902038574,71.86.81.80,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_oYyN5w9rD38PQ3f,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1990,3,42.86360168457,-85.627197265625,69.136.138.207,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_12tExdp15pF7IMA,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1991,2,0.0,0.0,185.107.47.171,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_ODrlrjNEVgUVpsZ,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1982,2,31.902297973632997,-106.40650177001999,24.242.19.76,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_p44Q4bJqDCqCCXf,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1989,2,40.769897460938,-72.999397277832,68.196.201.249,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_9GM4GkxpdPgceWt,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1987,3,33.176895141602,-96.698501586914,174.206.8.198,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_qXH6Pzb1ZzW1nJD,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1976,2,35.676696777344,-81.38500213623,68.119.43.1,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_3QWe0mxDUwNYUmt,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,0,Rob,Force,Anx,True,True,True,True,1,1950,3,33.590301513671996,-101.85189819336,108.242.223.13,1.0,Robot,Force,0,Anxiety,Rating 1,Anxiety
R_2X56njpdbuoYoCZ,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1993,2,36.559692382812,-87.409698486328,69.166.170.164,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_3PMQHhNs87kpUFD,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1987,2,40.039306640625,-81.584297180176,204.9.150.217,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_WwaNsYWYFurgXAd,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1983,2,37.553802490234,-77.460296630859,74.191.67.11,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_7aEmjbIYC8O21UZ,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1984,3,39.962600708008,-76.727699279785,173.163.42.117,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1Ks4MyEG8rj6YVD,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,0,1980,3,42.436294555664,-75.21880340576199,74.67.125.127,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_1hMAWMjYx9TmIw4,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1972,2,43.329696655273,-87.929397583008,75.86.211.10,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1duazyt6rMOGW90,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1979,2,40.546493530273,-80.05249786377,104.128.209.1,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_3aE9cRaYu3N5l05,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1961,2,38.215606689453004,-85.615303039551,192.180.190.8,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_tETyvchA5Ti2Amd,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1988,3,34.946105957031,-92.085800170898,173.216.19.100,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1BUV864TkbQagPK,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1985,2,32.661499023438,-97.169403076172,192.136.223.46,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_1Nk7V3YdKvdNZDP,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1980,2,33.520706176758,-86.80249786376999,107.77.234.76,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_2TB280UM3rvQ8PO,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1991,2,40.590194702148,-75.354698181152,64.121.102.112,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1oBXWyTWpcgMoFw,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,2,Rob,Force,Anx,True,True,True,True,0,1962,2,39.106796264648,-94.56600189209,69.148.165.226,1.0,Robot,Force,2,Anxiety,Rating 1,Anxiety
R_2bWxehtyiyXc3Ls,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1953,2,42.138595581055,-124.24639892578001,71.89.202.71,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_1d4vuMWnrm6WH1V,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1954,3,27.363296508789002,-82.47540283203101,73.27.179.20,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_2e5d1J7LzNNNhP5,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1975,2,26.620300292969,-80.059196472168,162.198.44.182,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_3oHmWqI1MvPNmRf,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1982,2,40.884094238281,-74.486297607422,71.172.28.139,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_12RnQiIZFogTuic,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,1,1964,3,34.087295532227,-80.929397583008,75.189.23.255,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_cu5gMW6ULr2Z9M5,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,0,1987,3,42.104507446289,-79.251998901367,66.24.228.221,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
R_3PulHiJpR0G8RVm,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-1,Rob,Force,Anx,True,True,True,True,1,1974,2,42.129806518555,-72.568702697754,24.61.141.136,1.0,Robot,Force,-1,Anxiety,Rating 1,Anxiety
R_2B4k1I7SK5mrxfo,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-2,Rob,Force,Anx,True,True,True,True,0,1975,2,44.901596069336,-122.92230224609,71.238.16.185,1.0,Robot,Force,-2,Anxiety,Rating 1,Anxiety
R_xyePAXvvvGi7LYR,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,3,Rob,Force,Anx,True,True,True,True,1,1969,2,30.724700927734,-94.822998046875,74.193.103.196,1.0,Robot,Force,3,Anxiety,Rating 1,Anxiety
R_1rHbZF16BbHrDXx,A1_3_Rob_Anx_Force,1,3,Rob,Anx,Force,-3,Rob,Force,Anx,True,True,True,True,1,1993,2,42.206100463867,-83.20600128173801,107.221.194.72,1.0,Robot,Force,-3,Anxiety,Rating 1,Anxiety
